Date,Open,High,Low,Close
2023-07-03,0.7796,1.29,0.7796,0.854
2023-07-04,0.8531,1.0999,0.8409,0.9465
2023-07-05,0.9444,0.9458,0.84,0.8801
2023-07-06,0.8805,0.958,0.841,0.8631
2023-07-07,0.8631,0.944,0.8521,0.9159
2023-07-08,0.9164,0.9339,0.86,0.884
2023-07-09,0.8841,0.9,0.8635,0.8753
2023-07-10,0.8753,0.88,0.801,0.8111
2023-07-11,0.8124,0.82,0.7524,0.7686
2023-07-12,0.7687,0.823,0.7534,0.7911
2023-07-13,0.7911,0.8329,0.77,0.806
2023-07-14,0.805,1.0583,0.8022,0.9059
2023-07-15,0.9058,0.976,0.86,0.8787
2023-07-16,0.8787,0.9159,0.8642,0.873
2023-07-17,0.8721,0.9666,0.8661,0.8813
2023-07-18,0.8821,0.8942,0.8415,0.8521
2023-07-19,0.8521,0.868,0.795,0.7964
2023-07-20,0.7973,0.8438,0.795,0.811
2023-07-21,0.8098,0.8142,0.79,0.7929
2023-07-22,0.7935,0.8,0.753,0.7571
2023-07-23,0.7572,0.7666,0.74,0.7626
2023-07-24,0.7617,0.7617,0.6636,0.6907
2023-07-25,0.6914,0.7363,0.6709,0.7072
2023-07-26,0.7087,0.7665,0.7062,0.7392
2023-07-27,0.74,0.8365,0.7293,0.7834
2023-07-28,0.7834,0.8461,0.7649,0.8149
2023-07-29,0.8167,0.8186,0.73,0.7422
2023-07-30,0.7427,0.754,0.6876,0.7089
2023-07-31,0.7091,0.7461,0.7078,0.7266
2023-08-01,0.7272,0.7499,0.68,0.7423
2023-08-02,0.7433,0.7467,0.7003,0.712
2023-08-03,0.7124,0.7205,0.6983,0.7039
2023-08-04,0.7047,0.7185,0.6934,0.703
2023-08-05,0.7034,0.7147,0.6941,0.7064
2023-08-06,0.7062,0.7529,0.7048,0.7364
2023-08-07,0.7373,0.7513,0.6969,0.7217
2023-08-08,0.7223,0.732,0.7069,0.7275
2023-08-09,0.7281,0.7324,0.6939,0.7017
2023-08-10,0.7027,0.7064,0.6889,0.7018
2023-08-11,0.7024,0.7068,0.69,0.6979
2023-08-12,0.698,0.705,0.693,0.6972
2023-08-13,0.6973,0.7199,0.694,0.7111
2023-08-14,0.7112,0.73,0.7054,0.7149
2023-08-15,0.7149,0.72,0.596,0.6276
2023-08-16,0.6277,0.6371,0.5801,0.5971
2023-08-17,0.5984,0.6068,0.4649,0.5158
2023-08-18,0.516,0.5494,0.516,0.541
2023-08-19,0.5422,0.558,0.5334,0.5498
2023-08-20,0.5507,0.5659,0.5275,0.5554
2023-08-21,0.5552,0.5559,0.5205,0.5391
2023-08-22,0.5401,0.5432,0.5079,0.533
2023-08-23,0.5339,0.67,0.5296,0.591
2023-08-24,0.5913,0.615,0.569,0.5889
2023-08-25,0.5889,0.6173,0.5716,0.6092
2023-08-26,0.6098,0.6316,0.5958,0.6004
2023-08-27,0.6011,0.6332,0.5916,0.6217
2023-08-28,0.6223,0.6303,0.6063,0.6123
2023-08-29,0.612,0.71,0.5807,0.6833
2023-08-30,0.6838,0.7059,0.6552,0.6788
2023-08-31,0.6789,0.6876,0.6264,0.6316
2023-09-01,0.6323,0.677,0.6239,0.6587
2023-09-02,0.6584,0.6954,0.5954,0.6093
2023-09-03,0.6093,0.6257,0.6017,0.6118
2023-09-04,0.612,0.6347,0.6067,0.6138
2023-09-05,0.613,0.6169,0.5918,0.6042
