Date,Open,High,Low,Close
2023-03-17,0.2512,0.6998,0.2445,0.2599
2023-03-18,0.2598,0.2598,0.24,0.2495
2023-03-19,0.249,0.2549,0.2446,0.2516
2023-03-20,0.2521,0.2667,0.2456,0.2469
2023-03-21,0.2465,0.2482,0.2344,0.2467
2023-03-22,0.2463,0.2463,0.2328,0.236
2023-03-23,0.2361,0.2447,0.2344,0.2417
2023-03-24,0.2419,0.242,0.2331,0.2341
2023-03-25,0.2343,0.2399,0.2328,0.234
2023-03-26,0.2334,0.2385,0.2322,0.2372
2023-03-27,0.2365,0.2372,0.2181,0.2228
2023-03-28,0.2227,0.2506,0.2172,0.2271
2023-03-29,0.2273,0.242,0.2253,0.2381
2023-03-30,0.2374,0.2439,0.2284,0.236
2023-03-31,0.2364,0.2558,0.2295,0.2409
2023-04-01,0.2409,0.2467,0.2393,0.2452
2023-04-02,0.2454,0.2581,0.2353,0.2384
2023-04-03,0.2378,0.2392,0.2292,0.2334
2023-04-04,0.2337,0.244,0.2309,0.2402
2023-04-05,0.2402,0.257,0.2384,0.2539
2023-04-06,0.2535,0.29,0.249,0.2687
2023-04-07,0.2689,0.2692,0.2484,0.2524
2023-04-08,0.2518,0.2536,0.2479,0.2516
2023-04-09,0.2519,0.2519,0.2416,0.2472
2023-04-10,0.2476,0.278,0.242,0.2551
2023-04-11,0.2545,0.2573,0.2499,0.2535
2023-04-12,0.2529,0.2533,0.2441,0.2484
2023-04-13,0.2484,0.2672,0.2482,0.257
2023-04-14,0.2571,0.2639,0.2539,0.2584
2023-04-15,0.2589,0.2614,0.2542,0.2559
2023-04-16,0.2556,0.266,0.254,0.2599
2023-04-17,0.2595,0.2595,0.2495,0.2539
2023-04-18,0.2536,0.2623,0.25,0.2578
2023-04-19,0.2576,0.2586,0.2345,0.2365
2023-04-20,0.2367,0.2595,0.2337,0.2522
2023-04-21,0.252,0.2792,0.2375,0.2425
2023-04-22,0.2425,0.2425,0.2327,0.241
2023-04-23,0.2408,0.2419,0.2317,0.2362
2023-04-24,0.2357,0.2384,0.2269,0.2335
2023-04-25,0.2325,0.2342,0.222,0.2332
2023-04-26,0.2334,0.2415,0.224,0.2333
2023-04-27,0.2333,0.2466,0.2312,0.2374
2023-04-28,0.2376,0.2402,0.2333,0.2366
2023-04-29,0.2368,0.2416,0.2355,0.2372
2023-04-30,0.2363,0.238,0.2326,0.2349
2023-05-01,0.2349,0.2349,0.225,0.2279
2023-05-02,0.2278,0.2312,0.2252,0.2305
2023-05-03,0.2303,0.2325,0.2242,0.2303
2023-05-04,0.2303,0.2376,0.2288,0.2349
2023-05-05,0.2347,0.2405,0.2316,0.2378
2023-05-06,0.2378,0.2414,0.2269,0.2295
2023-05-07,0.2296,0.2332,0.2285,0.2295
2023-05-08,0.2292,0.2295,0.2142,0.2168
2023-05-09,0.2174,0.2214,0.2155,0.2202
2023-05-10,0.2205,0.228,0.2163,0.2209
2023-05-11,0.2209,0.2244,0.212,0.2135
2023-05-12,0.2135,0.2142,0.207,0.2135
2023-05-13,0.2136,0.2228,0.211,0.2139
2023-05-14,0.2133,0.2168,0.2106,0.2162
2023-05-15,0.2161,0.2184,0.2115,0.2161
2023-05-16,0.216,0.2166,0.2133,0.2153
2023-05-17,0.2154,0.2192,0.2125,0.2184
2023-05-18,0.2185,0.22,0.212,0.2151
2023-05-19,0.2151,0.2165,0.2134,0.2146
2023-05-20,0.2147,0.216,0.2141,0.215
2023-05-21,0.215,0.2167,0.2105,0.2108
2023-05-22,0.2107,0.2147,0.2069,0.2126
2023-05-23,0.2122,0.2171,0.2089,0.2151
2023-05-24,0.2146,0.2146,0.2027,0.2055
2023-05-25,0.2054,0.2078,0.2024,0.205
2023-05-26,0.205,0.2076,0.2038,0.2072
2023-05-27,0.207,0.2081,0.206,0.207
2023-05-28,0.2071,0.216,0.2064,0.2134
2023-05-29,0.2137,0.2166,0.2096,0.2111
2023-05-30,0.2112,0.212,0.2079,0.2099
2023-05-31,0.2098,0.21,0.2029,0.2059
2023-06-01,0.2053,0.2057,0.2011,0.2037
2023-06-02,0.2034,0.2074,0.2018,0.2063
2023-06-03,0.2062,0.2098,0.205,0.2066
2023-06-04,0.2064,0.2095,0.2049,0.2075
2023-06-05,0.2074,0.2089,0.1894,0.1918
2023-06-06,0.1919,0.1967,0.1862,0.1946
2023-06-07,0.1949,0.2012,0.184,0.1859
2023-06-08,0.1857,0.1896,0.1837,0.1878
2023-06-09,0.1878,0.1903,0.1846,0.1866
2023-06-10,0.1866,0.1882,0.1636,0.1682
2023-06-11,0.1679,0.1734,0.1664,0.1717
2023-06-12,0.1717,0.1717,0.1644,0.1683
2023-06-13,0.1682,0.172,0.1673,0.1685
2023-06-14,0.1686,0.1745,0.1609,0.1631
2023-06-15,0.1632,0.165,0.1587,0.1642
2023-06-16,0.1642,0.1672,0.1615,0.1669
2023-06-17,0.1666,0.1699,0.1651,0.1679
2023-06-18,0.1681,0.1694,0.1665,0.1665
2023-06-19,0.1666,0.1693,0.1656,0.1688
2023-06-20,0.1689,0.1727,0.166,0.1726
2023-06-21,0.1724,0.18,0.1722,0.1791
2023-06-22,0.179,0.1842,0.1747,0.1789
2023-06-23,0.1789,0.1872,0.1778,0.1856
2023-06-24,0.186,0.2221,0.1853,0.1931
2023-06-25,0.193,0.2079,0.1874,0.1895
2023-06-26,0.1895,0.1895,0.1801,0.1827
2023-06-27,0.1825,0.193,0.1817,0.1866
2023-06-28,0.1866,0.1866,0.1753,0.1776
2023-06-29,0.1773,0.1813,0.1754,0.1792
2023-06-30,0.179,0.1858,0.1739,0.184
2023-07-01,0.184,0.1897,0.1816,0.1889
2023-07-02,0.1894,0.1974,0.1851,0.1883
2023-07-03,0.1886,0.1935,0.1879,0.1921
2023-07-04,0.1921,0.1949,0.1884,0.1938
2023-07-05,0.1938,0.1966,0.1856,0.1886
2023-07-06,0.1883,0.1914,0.1811,0.1819
2023-07-07,0.1818,0.1846,0.1801,0.1833
2023-07-08,0.1832,0.1854,0.1802,0.1826
2023-07-09,0.1825,0.19,0.1822,0.1835
2023-07-10,0.1835,0.1858,0.1801,0.1849
2023-07-11,0.1854,0.2449,0.1845,0.196
2023-07-12,0.1962,0.2063,0.1931,0.196
2023-07-13,0.196,0.2086,0.1908,0.2029
2023-07-14,0.203,0.2215,0.2001,0.2108
2023-07-15,0.2107,0.2151,0.2015,0.2124
2023-07-16,0.2124,0.2166,0.2027,0.2049
2023-07-17,0.2051,0.2058,0.1992,0.2045
2023-07-18,0.2046,0.2052,0.1966,0.1996
2023-07-19,0.1996,0.2029,0.1989,0.202
2023-07-20,0.2021,0.2044,0.1985,0.1999
2023-07-21,0.2,0.2021,0.1967,0.202
2023-07-22,0.2019,0.2042,0.2014,0.2036
2023-07-23,0.2039,0.2221,0.2025,0.2088
2023-07-24,0.2089,0.212,0.1921,0.1966
2023-07-25,0.1968,0.1985,0.1914,0.1973
2023-07-26,0.1972,0.1999,0.194,0.1985
2023-07-27,0.1991,0.2006,0.1964,0.1974
2023-07-28,0.1975,0.2026,0.196,0.2022
2023-07-29,0.2014,0.2099,0.201,0.2065
2023-07-30,0.2064,0.2087,0.1968,0.1995
2023-07-31,0.1997,0.2101,0.1997,0.2089
2023-08-01,0.209,0.2091,0.1994,0.209
2023-08-02,0.2089,0.2139,0.2039,0.2137
2023-08-03,0.2135,0.2135,0.2064,0.2088
2023-08-04,0.2089,0.209,0.2046,0.2073
2023-08-05,0.2072,0.2193,0.2066,0.215
2023-08-06,0.215,0.2164,0.2044,0.2075
2023-08-07,0.2076,0.2076,0.1953,0.2015
2023-08-08,0.2014,0.3156,0.196,0.2277
2023-08-09,0.2277,0.2622,0.2155,0.2238
2023-08-10,0.2238,0.2542,0.2209,0.2278
2023-08-11,0.2278,0.2314,0.2156,0.2174
2023-08-12,0.2176,0.2178,0.2075,0.2109
2023-08-13,0.2109,0.212,0.2061,0.2071
2023-08-14,0.207,0.2093,0.2049,0.2063
2023-08-15,0.2064,0.2086,0.1959,0.1964
2023-08-16,0.1963,0.201,0.1799,0.1801
2023-08-17,0.18,0.1828,0.1598,0.1652
2023-08-18,0.1649,0.1688,0.1619,0.1676
2023-08-19,0.1675,0.1724,0.1675,0.1709
2023-08-20,0.171,0.1974,0.17,0.1812
2023-08-21,0.1812,0.1828,0.1715,0.1773
2023-08-22,0.1773,0.1773,0.169,0.1731
2023-08-23,0.173,0.1763,0.1696,0.1758
2023-08-24,0.1758,0.1763,0.1714,0.1732
2023-08-25,0.1732,0.1766,0.1679,0.1716
2023-08-26,0.1714,0.1733,0.1706,0.171
2023-08-27,0.1711,0.1712,0.1695,0.1701
2023-08-28,0.17,0.1725,0.1657,0.1676
2023-08-29,0.1677,0.174,0.164,0.1725
2023-08-30,0.1726,0.1788,0.1694,0.1732
2023-08-31,0.1731,0.1764,0.1624,0.1633
2023-09-01,0.1633,0.1641,0.1581,0.1596
2023-09-02,0.1595,0.1732,0.1578,0.1665
2023-09-03,0.1663,0.1683,0.1627,0.1654
2023-09-04,0.1652,0.1654,0.1623,0.1636
2023-09-05,0.1634,0.1653,0.161,0.1639
2023-09-06,0.1639,0.1703,0.1635,0.1659
2023-09-07,0.1657,0.1679,0.1641,0.167
2023-09-08,0.1669,0.1683,0.1641,0.1655
2023-09-09,0.1659,0.1679,0.1603,0.1659
2023-09-10,0.1659,0.1684,0.1626,0.1657
2023-09-11,0.1655,0.1656,0.1575,0.1594
2023-09-12,0.1595,0.1642,0.1578,0.1614
2023-09-13,0.1614,0.1674,0.1609,0.1663
2023-09-14,0.1664,0.1724,0.166,0.1709
2023-09-15,0.171,0.1761,0.1684,0.1748
2023-09-16,0.175,0.177,0.1736,0.1762
2023-09-17,0.1758,0.1781,0.1708,0.1748
2023-09-18,0.1746,0.1763,0.1686,0.174
2023-09-19,0.174,0.1769,0.1733,0.1765
2023-09-20,0.1764,0.1809,0.1727,0.1783
2023-09-21,0.1784,0.1784,0.1724,0.1767
2023-09-22,0.1768,0.1817,0.1743,0.1806
2023-09-23,0.1807,0.1815,0.1788,0.1804
2023-09-24,0.1804,0.1917,0.1737,0.174
2023-09-25,0.1739,0.1831,0.1701,0.1753
2023-09-26,0.1755,0.1801,0.1722,0.1731
2023-09-27,0.1733,0.1758,0.1727,0.1741
2023-09-28,0.1741,0.1808,0.1732,0.1778
2023-09-29,0.1777,0.1818,0.1769,0.1787
2023-09-30,0.1788,0.1881,0.1778,0.187
2023-10-01,0.1872,0.1876,0.1825,0.1871
2023-10-02,0.187,0.1877,0.1789,0.1792
2023-10-03,0.179,0.1899,0.1778,0.1829
2023-10-04,0.1828,0.1829,0.1777,0.1809
2023-10-05,0.1809,0.1925,0.1803,0.1811
2023-10-06,0.1815,0.1863,0.1772,0.1859
2023-10-07,0.1857,0.1865,0.1832,0.1858
2023-10-08,0.1856,0.191,0.1827,0.188
2023-10-09,0.188,0.1906,0.1774,0.1811
2023-10-10,0.181,0.1813,0.1775,0.1795
2023-10-11,0.1795,0.1805,0.1709,0.1739
2023-10-12,0.1739,0.1761,0.1715,0.1749
2023-10-13,0.1746,0.1777,0.1731,0.1756
2023-10-14,0.176,0.1764,0.1748,0.1753
2023-10-15,0.1753,0.1805,0.1748,0.1805
2023-10-16,0.1801,0.1863,0.1783,0.1845
2023-10-17,0.1846,0.195,0.1835,0.1899
2023-10-18,0.19,0.1969,0.1824,0.1892
2023-10-19,0.1892,0.2043,0.1835,0.2015
2023-10-20,0.2014,0.215,0.196,0.2088
2023-10-21,0.2084,0.2127,0.1966,0.2035
2023-10-22,0.2038,0.2056,0.1938,0.1997
2023-10-23,0.1997,0.2267,0.1996,0.2106
2023-10-24,0.2105,0.2267,0.2093,0.2258
2023-10-25,0.2257,0.2404,0.2163,0.2193
