time,open,high,low,close,Plot,Plot,Volume,Volume MA
1469491200,652.95,656.13,652.95,654.99,663.75,647.81,51004,172547.05
1469505600,654.99,654.99,637.71,647.48,663.75,647.81,762950,176318.35
1469520000,647.48,649.18,645.8,649.18,663.75,647.81,152678,175447.75
1469534400,649.18,652.29,646.46,649.91,663.75,647.81,218092,178020.05
1469548800,649.91,657,649.91,654.96,663.75,647.81,381524,179958.4
1469563200,654.96,655.91,647.72,649.93,663.75,647.81,329340,187023.6
1469577600,649.93,652.69,646.15,648.89,657,645.8,624027,200845.8
1469592000,648.89,654.74,644.05,652.27,657,644.05,353211,215003.05
1469606400,652.27,657.62,651.44,651.5,657,644.05,359991,227706.4
1469620800,651.5,656.82,651.5,656.82,657,644.05,114722,232935.1
1469635200,656.82,662.36,655.45,657.8,657,644.05,259167,242808.5
1469649600,657.8,659.42,655.84,656.79,657,644.05,187362,242968.25
1469664000,656.79,659.5,655.87,658.2,657,644.05,79464,234055.85
1469678400,658.2,658.8,655.13,655.13,657,644.05,122694,239058.15
1469692800,655.13,656.38,655.13,656.34,657,644.05,13388,237371.8
1469707200,656.34,659.14,655.93,657.72,659.5,655.13,156946,234001.2
1469721600,657.72,658,646.87,654.66,659.5,646.87,516396,255661.75
1469736000,654.66,655.03,653.47,654.69,659.5,646.87,22099,248075.5
1469750400,654.69,656.06,653.61,654,659.5,646.87,52500,243749.6
1469764800,654,655.35,653.3,654.76,659.5,646.87,142813,245018.4
1469779200,654.76,655.35,654.46,655.35,659.5,646.87,30444,243990.4
1469793600,655.35,658.57,655,656.52,659.5,646.87,466142,229150
1469808000,656.52,657.24,656.03,657,659.5,646.87,8920,221962.1
1469822400,657,658.28,657,657.67,659.5,646.87,41139,213114.45
1469836800,657.67,658.96,656.17,656.41,659.5,646.87,92366,198656.55
1469851200,656.41,657.22,654.2,655.07,659.5,646.87,63091,185344.1
1469865600,655.07,656.24,654.94,655.15,659.5,646.87,35097,155897.6
1469880000,655.15,658,655,657.16,659.5,646.87,53408,140907.45
1469894400,657.16,658.5,650.84,653.03,659.5,646.87,263271,136071.45
1469908800,653.03,655.56,652.5,654.84,659.5,646.87,44583,132564.5
1469923200,654.84,654.84,632,632.99,659.5,646.87,1794229,209317.6
1469937600,632.99,637.43,625,636.03,659.5,646.87,674826,233690.8
1469952000,636.03,636.29,628.61,632.49,659.5,646.87,131137,236274.45
1469966400,632.49,636.31,631.77,633,659.5,646.87,249971,242638.3
1469980800,633,634,625.01,633.75,659.5,646.87,664224,275180.1
1469995200,633.75,634,618.02,621.31,659.5,646.87,762734,305469.5
1470009600,621.31,622.5,612.47,620.14,659.5,646.87,639441,311621.75
1470024000,620.14,623.5,618.62,621.49,659.5,646.87,129628,316998.2
1470038400,621.49,626.49,619.91,624.67,659.5,646.87,226909,325718.65
1470052800,624.67,625,620.47,620.47,659.5,646.87,107390,323947.5
1470067200,620.47,621.48,610.28,616.13,659.5,646.87,608280,352839.3
1470081600,616.13,619.12,601.94,607.35,659.5,646.87,978864,378475.4
1470096000,607.35,613.17,598.36,601.76,659.5,646.87,979473,427003.05
1470110400,601.76,607.25,590,604.68,659.5,646.87,1713314,510611.8
1470124800,604.68,605.07,601.42,602.85,659.5,646.87,318267,521906.85
1470139200,602.85,608.2,594.55,598.05,659.5,646.87,805116,559008.1
1470153600,598.05,604.57,560,566.4,659.5,646.87,1871926,650849.55
1470168000,566.4,572.22,469.03,528.83,659.5,646.87,5833547,939856.5
1470182400,528.83,542.5,513.94,540.72,659.5,646.87,1793187,1016352.3
1470196800,540.72,543,528.2,540.31,659.5,646.87,712811,1049763.7
1470211200,540.31,552.5,528,550,659.5,646.87,968122,1008458.35
1470225600,550,565.55,539,545,659.5,646.87,1742255,1061829.8
1470240000,545,578.38,545,567.15,578.38,513.94,1178158,1114180.85
1470254400,567.15,568.38,558.89,561.74,578.38,513.94,492602,1126312.4
1470268800,561.74,580,561.74,570.5,580,513.94,866088,1136405.6
1470283200,570.5,571.4,563.22,567.95,580,513.94,558966,1126217.2
1470297600,567.95,568.83,560.27,566.83,580,513.94,961883,1142339.3
1470312000,566.83,571.3,561.29,562.6,580,513.94,413895,1156552.65
1470326400,562.6,565.95,555.15,561.69,580,513.94,799696,1185192
1470340800,561.69,574.15,560.21,573.12,580,513.94,721659,1215905.45
1470355200,573.12,574.94,564.2,565.11,580,513.94,316423,1201312.6
1470369600,565.11,570.55,562,562.86,580,513.94,416155,1173177.15
1470384000,562.86,569.09,562.86,569.09,580,513.94,293786,1138892.8
1470398400,569.09,572.81,566.35,566.36,580,513.94,370320,1071743.1
1470412800,566.36,571.34,566.36,571.34,580,513.94,199307,1065795.1
1470427200,571.34,573.74,568.56,570.51,580,513.94,446406,1047859.6
1470441600,570.51,576.02,569.39,571.88,580,513.94,296846,969105.6
1470456000,571.88,571.88,560.09,561,580,513.94,736779,714267.2
1470470400,561,571.61,561,571.61,580,513.94,675417,658378.7
1470484800,571.61,571.61,565.68,568.62,580,513.94,197701,632623.2
1470499200,568.62,588.99,567.44,582.59,580,513.94,1831865,675810.35
1470513600,582.59,587.55,580.97,585.81,580,513.94,637108,620553
1470528000,585.81,592.1,584.24,585.32,580,513.94,413644,582327.3
1470542400,585.32,587,584.52,586.03,580,513.94,88099,562102.15
1470556800,586.03,591.24,584.99,591.11,580,513.94,273485,532472
1470571200,591.11,598.02,589.58,596.98,580,513.94,743769,541712.15
1470585600,596.98,596.98,576.94,583.15,580,513.94,952980,541267
1470600000,583.15,593.99,579.46,592.31,580,513.94,450518,543098.15
1470614400,592.31,592.31,584.5,586.37,580,513.94,308228,518524.75
1470628800,586.37,590.85,583.91,587.54,580,513.94,393362,502109.9
1470643200,587.54,590.98,587.41,589,596.98,576.94,268755,499726.5
1470657600,589,590.59,584.58,587.6,596.98,576.94,328487,495343.1
1470672000,587.6,591.59,587.6,590.6,596.98,576.94,387431,500025.35
1470686400,590.6,590.88,584.31,586.94,596.98,576.94,451513,504085
1470700800,586.94,589.65,579.89,583.69,596.98,576.94,743844,531311.85
1470715200,583.69,585.8,578.93,585.64,596.98,576.94,420478,530015.45
1470729600,585.64,594.57,583.78,589.61,596.98,576.94,598253,545085.8
1470744000,589.61,590.61,583.45,588.5,596.98,576.94,459093,531201.5
1470758400,588.5,589,584.57,584.57,596.98,576.94,84433,501652.3
1470772800,584.57,587.53,581.84,584,596.98,576.94,372505,510392.5
1470787200,584,586.55,579.87,585.09,596.98,576.94,268853,432241.9
1470801600,585.09,588.88,583.95,585.97,596.98,576.94,433517,422062.35
1470816000,585.97,588.84,584.91,585.5,596.98,576.94,362110,419485.65
1470830400,585.5,602.07,585.47,599.81,596.98,576.94,574817,443821.55
1470844800,599.81,601.27,593.46,593.82,596.98,576.94,460971,453195.85
1470859200,593.82,595.73,585.73,588.98,596.98,576.94,540525,443033.65
1470873600,588.98,594.85,587.71,594.85,596.98,576.94,356562,413212.75
1470888000,594.85,596.4,592.64,593.49,596.98,576.94,230943,402234
1470902400,593.49,595.5,591.92,595.5,601.27,585.73,76473,390646.25
1470916800,595.5,597.83,588.81,591.39,601.27,585.73,286982,385327.25
1470931200,591.39,591.48,586.19,589.96,601.27,585.73,281846,385981.8
1470945600,589.96,590.5,584.1,584.77,601.27,585.73,229410,381027.95
1470960000,584.77,587.41,578.51,580.4,601.27,585.73,690614,396187.1
1470974400,580.4,588.88,578.93,588.64,601.27,585.73,805338,413878.35
1470988800,588.64,588.84,585.55,585.96,601.27,585.73,192828,386327.55
1471003200,585.96,587.65,584.99,586.62,601.27,585.73,260994,378353.35
1471017600,586.62,587.45,584.03,585.39,601.27,585.73,67937,351837.55
1471032000,585.39,586.71,584.52,586.7,588.88,578.93,80202,332893
1471046400,586.7,586.7,581.08,583.09,588.88,578.93,119400,334641.35
1471060800,583.09,588.23,581.16,587.5,588.88,578.93,166157,324323.95
1471075200,587.5,588.95,586.45,587.41,588.95,578.93,141065,317934.55
1471089600,587.41,587.89,583.21,583.46,588.95,578.93,126835,302600.45
1471104000,583.46,586.92,581.34,585.37,588.95,578.93,204175,294703.7
1471118400,585.37,585.6,583.14,583.14,588.95,578.93,50842,268504.95
1471132800,583.14,583.85,576.7,580.5,588.95,578.93,304508,260681.8
1471147200,580.5,582.19,578.48,580.68,588.95,578.93,207526,244031.85
1471161600,580.68,583.61,564.07,566.92,588.95,578.93,477098,250058.65
1471176000,566.92,573.58,563,566.5,588.95,578.93,1058184,291420.7
1471190400,566.5,568.99,556.26,565.38,588.95,578.93,702459,322720
1471204800,565.38,569.45,564.31,567.9,588.95,578.93,203993,318570.55
1471219200,567.9,571.35,566.63,570,588.95,578.93,326196,320788.05
1471233600,570,571.64,569.41,570.79,588.95,578.93,140302,316332.65
1471248000,570.79,573,568.17,572.2,588.95,578.93,358511,299727.5
1471262400,572.2,572.2,558.64,560,573,558.64,831309,301026.05
1471276800,560,568.14,557.55,568.03,573,557.55,346791,308724.2
1471291200,568.03,568.71,564.94,566.03,573,557.55,305745,310961.75
1471305600,566.03,569.79,565.89,566.44,573,557.55,171587,316144.25
1471320000,566.44,568.2,564.89,565.84,573,557.55,91046,316686.45
1471334400,565.84,571.38,565.84,567.44,573,557.55,351607,328296.8
1471348800,567.44,577.95,567.44,576.24,573,557.55,714009,355689.4
1471363200,576.24,581,573.58,577.6,573,557.55,509194,374095.85
1471377600,577.6,578.75,573.47,574,573,557.55,125106,374009.4
1471392000,574,575.73,572.62,572.62,573,557.55,146078,371104.55
1471406400,572.62,575.03,571.24,574.99,573,557.55,58724,371498.65
1471420800,574.99,576.21,572.85,573.98,573,557.55,85077,360527.1
1471435200,573.98,573.98,568.62,570.66,578.75,568.62,142294,357265.5
1471449600,570.66,572.31,566.96,571.85,578.75,566.96,162273,341524.25
1471464000,571.85,572.19,569.72,570.85,578.75,566.96,76957,292462.9
1471478400,570.85,573.16,570.64,572.14,578.75,566.96,67097,260694.8
1471492800,572.14,574.01,569.94,573.08,578.75,566.96,267739,263882.1
1471507200,573.08,576.67,572.07,574.66,578.75,566.96,452232,270183.9
1471521600,574.66,575.71,572.85,573.83,578.75,566.96,382251,282281.35
1471536000,573.83,576.91,572.78,574.13,578.75,566.96,236610,276186.3
1471550400,574.13,574.13,571.05,571.45,578.75,566.96,115259,240383.8
1471564800,571.45,572.33,570.69,571.5,578.75,566.96,143196,230204.05
1471579200,571.5,571.93,567.68,571.8,578.75,566.96,343858,232109.7
1471593600,571.8,573.59,568,573.03,578.75,566.96,122109,229635.8
1471608000,573.03,574.52,563.54,570.95,578.75,566.96,240110,237089
1471622400,570.95,574.1,570.95,573.64,578.75,566.96,165457,227781.5
1471636800,573.64,573.64,572.17,572.45,578.75,566.96,84957,196328.9
1471651200,572.45,573.5,572.45,573.14,578.75,566.96,69999,174369.15
1471665600,573.14,574.2,572,573.55,578.75,566.96,14012,168814.45
1471680000,573.55,581.58,573.55,579.82,578.75,566.96,656229,194322
1471694400,579.82,580.9,579.02,579.02,578.75,566.96,101703,196470.95
1471708800,579.02,581.24,579.02,579.63,578.75,566.96,108131,197623.65
1471723200,579.63,582.24,579.34,580.23,578.75,566.96,119448,196481.35
1471737600,580.23,582.12,579.33,580.38,578.75,566.96,65090,191622.2
1471752000,580.38,584.11,580.04,581.54,578.75,566.96,115742,193561.45
1471766400,581.54,582.09,578.98,580.69,578.75,566.96,80029,194208.05
1471780800,580.69,581.84,578.24,578.71,578.75,566.96,339510,197796.6
1471795200,578.71,579.51,578.18,578.9,578.75,566.96,61843,178277.15
1471809600,578.9,579.01,577.81,578.96,578.75,566.96,17241,160026.65
1471824000,578.96,580.06,578.96,579.03,582.09,577.81,59840,151188.15
1471838400,579.03,580,578.03,578.35,582.09,577.81,98941,150372.25
1471852800,578.35,580,578.2,580,582.09,577.81,26370,144530.95
1471867200,580,587.96,579.59,586.82,582.09,577.81,343054,144490.75
1471881600,586.82,588.6,583.9,585.06,582.09,577.81,263377,151554.15
1471896000,585.06,586.83,584.32,584.93,582.09,577.81,347319,156914.6
1471910400,584.93,586.3,584.31,586.3,582.09,577.81,68222,152052.85
1471924800,586.3,587.3,584.81,584.81,582.09,577.81,145096,155059.8
1471939200,584.81,584.81,577.01,579.61,582.09,577.81,234772,163298.45
1471953600,579.61,582.85,576.84,577.03,582.09,577.81,214482,173321.95
1471968000,577.03,580.99,575.82,579.42,582.09,577.81,190839,150052.45
1471982400,579.42,581.45,579.42,580.5,582.09,577.81,51145,147524.55
1471996800,580.5,580.5,577.47,577.47,582.09,577.81,55575,144896.75
1472011200,577.47,581.51,577.47,580.07,582.09,577.81,192891,148568.9
1472025600,580.07,581.66,579.7,581.41,582.09,577.81,16561,146142.45
1472040000,581.41,581.41,574.38,575.3,582.09,577.81,586945,169702.6
1472054400,575.3,578.64,575.01,577.01,582.09,577.81,100401,170721.2
1472068800,577.01,577.27,575.83,576.12,582.09,577.81,109939,159242.65
1472083200,576.12,579.2,569.59,572.37,582.09,577.81,359102,174105.6
1472097600,572.37,573.69,569.87,573.12,582.09,577.81,212304,183858.75
1472112000,573.12,575.05,572.93,574.5,582.09,577.81,100919,185912.7
1472126400,574.5,574.92,572.56,574.18,582.09,577.81,139512,187941.25
1472140800,574.18,576.92,573.65,575.48,582.09,577.81,184832,195864.35
1472155200,575.48,577.46,574.55,576.82,577.46,569.87,93127,183368
1472169600,576.82,577.39,575.32,576.19,577.46,569.87,137507,177074.5
1472184000,576.19,578.03,575.14,577.25,578.03,569.87,116576,165537.35
1472198400,577.25,578.03,576.28,576.79,578.03,569.87,73731,165812.8
1472212800,576.79,578.23,576.36,576.75,578.23,569.87,102072,163661.6
1472227200,576.75,577.61,576.41,576.87,578.23,569.87,47028,154274.4
1472241600,576.87,578.32,576.11,576.57,578.23,569.87,40465,145573.55
1472256000,576.57,577.48,573.28,574.65,578.23,569.87,110365,141549.85
1472270400,574.65,574.65,572.44,574.18,578.23,569.87,101407,144062.95
1472284800,574.18,574.65,572.39,574,578.23,569.87,75560,145062.2
1472299200,574,574,562.32,564.1,578.23,569.87,346469,152741.1
1472313600,564.1,569.3,563.75,568.29,578.23,569.87,226664,163246.25
1472328000,568.29,569.31,567.18,567.18,578.23,569.87,30240,135411
1472342400,567.18,568.68,567.18,567.77,578.23,569.87,94687,135125.3
1472356800,567.77,570.34,566.07,570,578.23,569.87,211628,140209.75
1472371200,570,571.04,569.07,569.89,571.04,563.75,49472,124728.25
1472385600,569.89,570.58,568.16,570.58,571.04,563.75,189175,123571.8
1472400000,570.58,571.25,569.4,571.23,571.25,563.75,41057,120578.7
1472414400,571.23,572.63,570.2,572.22,572.63,563.75,53388,116272.5
1472428800,572.22,576.57,572.22,575.39,572.63,563.75,199803,117021.05
1472443200,575.39,575.39,573.07,573.07,572.63,563.75,33714,114050.4
1472457600,573.07,574.57,572.77,573.77,572.63,563.75,56709,110010.5
1472472000,573.77,574.64,573.13,573.5,572.63,563.75,31741,105768.75
1472486400,573.5,573.5,570.4,572.58,572.63,563.75,19989,103081.65
1472500800,572.58,572.99,571.64,571.72,575.39,570.4,63683,101162.2
1472515200,571.72,573.04,571.72,571.76,575.39,570.4,90154,103318.5
1472529600,571.76,576.49,571.49,576.34,576.49,570.4,657409,134165.7
1472544000,576.34,576.63,575,575.01,576.49,570.4,104164,133855.65
1472558400,575.01,576.15,575.01,575.99,576.49,570.4,112453,134407.95
1472572800,575.99,577.52,575.99,577.01,576.49,570.4,29883,132124.1
1472587200,577.01,578.73,576.5,576.91,576.49,570.4,66475,118124.4
1472601600,576.91,577.88,573.67,574.2,576.49,570.4,113813,112481.85
1472616000,574.2,574.6,571.48,573.2,576.49,570.4,89533,115446.5
1472630400,573.2,574.17,572.48,572.48,576.49,570.4,23747,111899.5
1472644800,572.48,574.52,572,572.8,576.49,570.4,152081,108922.15
1472659200,572.8,574.7,572.6,574.41,577.88,571.48,61707,109533.9
1472673600,574.41,574.41,572.1,573.7,577.88,571.48,102346,105192.45
1472688000,573.7,574.65,573.19,573.8,577.88,571.48,37034,104991.3
1472702400,573.8,573.8,569,569,577.88,571.48,97487,107196.25
1472716800,569,571.33,568.23,570.2,577.88,571.48,118036,103107.9
1472731200,570.2,570.69,568.76,570.69,577.88,571.48,79896,105417
1472745600,570.69,571.95,569.7,571.34,577.88,571.48,25774,103870.25
1472760000,571.34,571.34,569.15,569.23,577.88,571.48,44151,104490.75
1472774400,569.23,569.95,568.54,569.29,577.88,571.48,29590,104970.8
1472788800,569.29,571.24,563.54,571,577.88,571.48,585215,131047.4
1472803200,571,572,570.32,571.5,577.88,571.48,105860,131832.7
1472817600,571.5,574.99,571.5,573.87,577.88,571.48,198355,108880
1472832000,573.87,574.81,572.87,573.36,577.88,571.48,71363,107239.95
1472846400,573.36,575.49,572.48,575.44,577.88,571.48,102892,106761.9
1472860800,575.44,575.84,573.75,573.75,575.84,570.32,138622,112198.85
1472875200,573.75,574.22,571.96,573.44,575.84,570.32,195551,118652.65
1472889600,573.44,573.44,572.29,572.73,575.84,570.32,217904,123857.2
1472904000,572.73,574.14,572.12,572.65,575.84,570.32,57665,122263.8
1472918400,572.65,603.5,572.29,597.98,575.84,570.32,473854,144769.15
1472932800,597.98,605.41,592.95,596.34,575.84,570.32,1671248,220727.5
1472947200,596.34,601.24,594.05,599.5,575.84,570.32,653050,250294.65
1472961600,599.5,600.04,597.03,600.04,575.84,570.32,318565,261105.6
